#
#   File Created by py.Aroma 5
#   Author: Zhe Wang (Ph.D.)
#   https://wongzit.github.com/program/pyaroma/
#

XY,-4.89,-4.79,-4.69,-4.59,-4.49,-4.39,-4.29,-4.19,-4.09,-3.99,-3.89,-3.79,-3.69,-3.59,-3.49,-3.39,-3.29,-3.19,-3.09,-2.99,-2.89,-2.79,-2.69,-2.59,-2.49,-2.39,-2.29,-2.19,-2.09,-1.99,-1.89,-1.79,-1.69,-1.59,-1.49,-1.39,-1.29,-1.19,-1.09,-0.99,-0.89,-0.79,-0.69,-0.59,-0.49,-0.39,-0.29,-0.19,-0.09,0.01,0.11,0.21,0.31,0.41,0.51,0.61,0.71,0.81,0.91,1.01,1.11,1.21,1.31,1.41,1.51,1.61,1.71,1.81,1.91,2.01,2.11,2.21,2.31,2.41,2.51,2.61,2.71,2.81,2.91,3.01,3.11,3.21,3.31,3.41,3.51,3.61,3.71,3.81,3.91,4.01,4.11,4.21,4.31,4.41,4.51,4.61,4.71,4.81,4.91,
-3.1,-1.8708,-1.9554,-2.0439,-2.1363,-2.2327,-2.3332,-2.4379,-2.547,-2.6607,-2.7792,-2.9027,-3.0316,-3.1661,-3.3062,-3.4519,-3.6029,-3.7582,-3.9166,-4.0763,-4.2346,-4.3882,-4.5331,-4.6642,-4.7758,-4.8614,-4.9135,-4.9244,-4.8869,-4.795,-4.6461,-4.4425,-4.1937,-3.9172,-3.6386,-3.3893,-3.2025,-3.1071,-3.1222,-3.2529,-3.4885,-3.8059,-4.1741,-4.5602,-4.9344,-5.2736,-5.5619,-5.7904,-5.9555,-6.0568,-6.0951,-6.0709,-5.9844,-5.8359,-5.6261,-5.3582,-5.0402,-4.686,-4.3164,-3.9587,-3.6434,-3.3997,-3.251,-3.2088,-3.2717,-3.424,-3.6395,-3.8882,-4.1402,-4.3704,-4.5611,-4.7024,-4.7905,-4.827,-4.8175,-4.7683,-4.6867,-4.5796,-4.4534,-4.3136,-4.1649,-4.0112,-3.8558,-3.7012,-3.5492,-3.4013,-3.2581,-3.1201,-2.9876,-2.8605,-2.7386,-2.6218,-2.5097,-2.4021,-2.299,-2.2001,-2.1052,-2.0144,-1.9274,-1.8443,
-3.0,-1.9366,-2.0259,-2.1194,-2.217,-2.3188,-2.425,-2.5357,-2.6511,-2.7715,-2.8971,-3.0284,-3.1659,-3.3098,-3.4605,-3.6181,-3.7822,-3.952,-4.1261,-4.302,-4.4769,-4.6464,-4.8056,-4.9482,-5.0668,-5.1526,-5.1959,-5.1861,-5.1128,-4.9671,-4.7441,-4.4458,-4.0837,-3.6812,-3.2732,-2.9039,-2.6209,-2.4663,-2.468,-2.633,-2.9456,-3.3716,-3.8663,-4.3831,-4.8812,-5.3294,-5.7077,-6.0056,-6.2195,-6.3502,-6.3994,-6.3682,-6.2565,-6.064,-5.7905,-5.4392,-5.019,-4.5481,-4.0539,-3.5738,-3.1512,-2.8283,-2.639,-2.6017,-2.7132,-2.951,-3.277,-3.6477,-4.0206,-4.361,-4.6453,-4.8608,-5.0036,-5.0773,-5.0901,-5.0512,-4.9709,-4.8584,-4.722,-4.569,-4.4054,-4.236,-4.065,-3.8952,-3.7291,-3.568,-3.4129,-3.2642,-3.122,-2.986,-2.8561,-2.7318,-2.6129,-2.4989,-2.3897,-2.285,-2.1847,-2.0887,-1.9968,-1.909,
-2.9,-2.0037,-2.0978,-2.1963,-2.2991,-2.4063,-2.518,-2.6345,-2.7559,-2.8825,-3.0149,-3.1535,-3.299,-3.4521,-3.6133,-3.7828,-3.9606,-4.1457,-4.3366,-4.5305,-4.7238,-4.9114,-5.087,-5.2429,-5.3697,-5.4563,-5.4899,-5.4564,-5.3413,-5.1319,-4.8202,-4.4068,-3.9056,-3.3462,-2.7755,-2.2539,-1.848,-1.6176,-1.6027,-1.813,-2.2253,-2.7906,-3.4456,-4.1263,-4.7776,-5.3593,-5.8467,-6.2278,-6.5,-6.6654,-6.7275,-6.6876,-6.5456,-6.3002,-5.9498,-5.4966,-4.9508,-4.3346,-3.6837,-3.0482,-2.4876,-2.0619,-1.8199,-1.7883,-1.963,-2.3112,-2.779,-3.3046,-3.8295,-4.3067,-4.7056,-5.0109,-5.219,-5.3365,-5.375,-5.3479,-5.2686,-5.1495,-5.0013,-4.8332,-4.6527,-4.4658,-4.2774,-4.0913,-3.9099,-3.7351,-3.5677,-3.4082,-3.2564,-3.1119,-2.9742,-2.8428,-2.7172,-2.597,-2.4818,-2.3714,-2.2657,-2.1644,-2.0676,-1.975,
-2.8,-2.072,-2.1709,-2.2743,-2.3821,-2.4945,-2.6115,-2.7333,-2.86,-2.9922,-3.1303,-3.2752,-3.4278,-3.5891,-3.76,-3.9412,-4.1326,-4.3335,-4.5423,-4.7558,-4.9695,-5.1774,-5.3718,-5.5431,-5.6799,-5.7682,-5.7917,-5.7321,-5.5701,-5.2881,-4.8738,-4.3258,-3.6596,-2.9124,-2.1447,-1.4373,-0.8805,-0.5573,-0.523,-0.7909,-1.3282,-2.0658,-2.9172,-3.7961,-4.6311,-5.3711,-5.9865,-6.4646,-6.804,-7.0094,-7.0859,-7.0358,-6.8585,-6.5512,-6.1105,-5.5369,-4.8413,-4.0501,-3.2085,-2.3818,-1.6498,-1.0952,-0.7866,-0.7614,-1.0147,-1.5002,-2.143,-2.8584,-3.5671,-4.2079,-4.7422,-5.1522,-5.4355,-5.6024,-5.6695,-5.6548,-5.576,-5.4488,-5.2869,-5.1015,-4.9019,-4.6956,-4.4883,-4.2845,-4.0873,-3.8984,-3.7189,-3.549,-3.3881,-3.2357,-3.091,-2.9532,-2.8215,-2.6955,-2.5747,-2.4589,-2.3478,-2.2414,-2.1395,-2.0422,
-2.7,-2.1412,-2.2448,-2.353,-2.4657,-2.5829,-2.7046,-2.8308,-2.9619,-3.0983,-3.2407,-3.3901,-3.548,-3.7157,-3.8947,-4.0861,-4.2906,-4.5074,-4.7348,-4.9692,-5.2054,-5.436,-5.6517,-5.841,-5.9898,-6.0811,-6.0947,-6.0075,-5.7947,-5.4327,-4.904,-4.2042,-3.3503,-2.3871,-1.3912,-0.467,0.2661,0.6975,0.7525,0.4141,-0.2726,-1.2147,-2.2968,-3.4067,-4.4535,-5.3747,-6.1355,-6.723,-7.1379,-7.3879,-7.4802,-7.4183,-7.201,-6.8234,-6.2798,-5.5685,-4.7003,-3.7058,-2.6408,-1.5879,-0.6517,0.0578,0.4474,0.4659,0.1195,-0.5289,-1.3786,-2.3163,-3.2387,-4.0676,-4.7559,-5.2834,-5.65,-5.8709,-5.9686,-5.9664,-5.8868,-5.7498,-5.5718,-5.3668,-5.1459,-4.9181,-4.6905,-4.4681,-4.2547,-4.0521,-3.8613,-3.682,-3.5134,-3.3546,-3.2041,-3.061,-2.9243,-2.7933,-2.6675,-2.5467,-2.4306,-2.3192,-2.2124,-2.1103,
-2.6,-2.2109,-2.3192,-2.432,-2.5492,-2.6706,-2.796,-2.9256,-3.0594,-3.198,-3.3422,-3.4934,-3.6535,-3.8246,-4.0088,-4.2083,-4.4241,-4.656,-4.9023,-5.1589,-5.4194,-5.6752,-5.915,-6.1248,-6.2879,-6.3838,-6.388,-6.2724,-6.0061,-5.5588,-4.9069,-4.0426,-2.9836,-1.7834,-0.5359,0.6277,1.5555,2.1051,2.1806,1.7602,0.9034,-0.2692,-1.6098,-2.9771,-4.2588,-5.3797,-6.3002,-7.0074,-7.5048,-7.8032,-7.9126,-7.8374,-7.5757,-7.1207,-6.4634,-5.5994,-4.5392,-3.3177,-2.0016,-0.6936,0.4745,1.3607,1.8438,1.8562,1.4058,0.5744,-0.5071,-1.6931,-2.8526,-3.8889,-4.7455,-5.4003,-5.8562,-6.1342,-6.2633,-6.2732,-6.1915,-6.0424,-5.846,-5.6188,-5.3742,-5.1231,-4.8739,-4.6326,-4.4033,-4.1881,-3.9876,-3.8011,-3.6272,-3.4642,-3.3103,-3.1639,-3.0237,-2.889,-2.7592,-2.6341,-2.5134,-2.3974,-2.2859,-2.1791,
-2.5,-2.2811,-2.3938,-2.5108,-2.6319,-2.7566,-2.8846,-3.0158,-3.15,-3.2879,-3.4304,-3.5792,-3.7369,-3.9065,-4.0915,-4.2948,-4.5188,-4.764,-5.0285,-5.308,-5.5947,-5.8782,-6.1449,-6.3781,-6.5577,-6.6596,-6.6551,-6.5104,-6.1886,-5.6525,-4.8724,-3.8363,-2.5632,-1.1153,0.3946,1.8071,2.9358,3.6056,3.6981,3.1876,2.1482,0.7297,-0.8859,-2.5267,-4.0578,-5.3908,-6.4811,-7.3158,-7.9011,-8.2513,-8.3786,-8.2887,-7.979,-7.4404,-6.6608,-5.633,-4.3671,-2.9022,-1.317,0.2648,1.6819,2.7585,3.3433,3.3514,2.7924,1.7682,0.4417,-1.0067,-2.4167,-3.6716,-4.705,-5.4928,-6.0416,-6.3786,-6.5397,-6.561,-6.4758,-6.3126,-6.0951,-5.8431,-5.5725,-5.2963,-5.0246,-4.7645,-4.5207,-4.2953,-4.0883,-3.8983,-3.7229,-3.5594,-3.4054,-3.2586,-3.1174,-2.981,-2.8486,-2.7202,-2.5957,-2.4755,-2.3596,-2.2483,
-2.4,-2.3512,-2.468,-2.5888,-2.713,-2.8399,-2.9688,-3.0992,-3.2308,-3.3639,-3.4996,-3.6401,-3.7887,-3.9498,-4.1283,-4.3291,-4.556,-4.8106,-5.0916,-5.3938,-5.7083,-6.0221,-6.3186,-6.5778,-6.7758,-6.8846,-6.8708,-6.6957,-6.3162,-5.6889,-4.7784,-3.5693,-2.0824,-0.3894,1.3779,3.0318,4.3527,5.1342,5.2372,4.6323,3.4083,1.7427,-0.1498,-2.0671,-3.8517,-5.4021,-6.6676,-7.6349,-8.3125,-8.7172,-8.8635,-8.7576,-8.3966,-7.7694,-6.8612,-5.6628,-4.1842,-2.4693,-0.6094,1.2505,2.9196,4.1889,4.8778,4.885,4.2213,3.0083,1.4396,-0.2702,-1.9309,-3.4058,-4.618,-5.541,-6.1847,-6.5823,-6.7762,-6.809,-6.7192,-6.54,-6.2992,-6.0198,-5.7209,-5.4182,-5.1237,-4.8462,-4.5907,-4.3591,-4.1508,-3.9629,-3.7918,-3.6335,-3.4843,-3.3414,-3.2027,-3.0671,-2.9342,-2.8039,-2.6767,-2.5529,-2.4331,-2.3175,
-2.3,-2.421,-2.5416,-2.6655,-2.7918,-2.9194,-3.0471,-3.1737,-3.2985,-3.4214,-3.5435,-3.6674,-3.7976,-3.94,-4.1017,-4.2902,-4.5116,-4.7694,-5.0629,-5.3866,-5.7294,-6.0756,-6.4046,-6.692,-6.9095,-7.0245,-6.9992,-6.7899,-6.3486,-5.6271,-4.5856,-3.2074,-1.5163,0.4057,2.4085,4.2784,5.7668,6.6404,6.7437,6.0448,4.6451,2.7459,0.5904,-1.5923,-3.6239,-5.3894,-6.8316,-7.9352,-8.7091,-9.1713,-9.3375,-9.2146,-8.799,-8.0786,-7.0374,-5.6653,-3.9739,-2.0132,0.1131,2.2394,4.1479,5.6001,6.3896,6.401,5.6461,4.2629,2.4721,0.5191,-1.3789,-3.0653,-4.4524,-5.5102,-6.2508,-6.7118,-6.9413,-6.9872,-6.8931,-6.697,-6.4307,-6.1215,-5.7924,-5.4623,-5.146,-4.854,-4.5918,-4.3609,-4.1592,-3.9821,-3.8238,-3.6785,-3.5412,-3.4079,-3.2764,-3.1453,-3.0145,-2.8844,-2.7557,-2.6292,-2.5059,-2.3865,
-2.2,-2.4902,-2.614,-2.7403,-2.8676,-2.9942,-3.118,-3.2371,-3.3499,-3.4557,-3.5554,-3.652,-3.7511,-3.8608,-3.9913,-4.1533,-4.3566,-4.6073,-4.9063,-5.2477,-5.6181,-5.9978,-6.3611,-6.6779,-6.9144,-7.0326,-6.9898,-6.7385,-6.2271,-5.4047,-4.2308,-2.6901,-0.8121,1.3105,3.5108,5.5544,7.17,8.1061,8.1959,7.4071,5.8505,3.745,1.3553,-1.0686,-3.3308,-5.3036,-6.9215,-8.1648,-9.04,-9.5639,-9.7517,-9.6102,-9.1361,-8.3174,-7.139,-5.593,-3.695,-1.5024,0.8683,3.2339,5.3543,6.9681,7.8496,7.8726,7.0491,5.529,3.5532,1.3909,-0.718,-2.5993,-4.1537,-5.3461,-6.188,-6.7189,-6.9902,-7.0539,-6.9582,-6.7455,-6.4528,-6.1121,-5.7515,-5.3945,-5.0592,-4.7581,-4.4974,-4.2776,-4.0944,-3.9403,-3.8068,-3.6854,-3.5693,-3.4536,-3.3353,-3.2133,-3.088,-2.9604,-2.8318,-2.7038,-2.5778,-2.4549,
